DIG_OUT_SINE_input X,DIG_OUT_SINE_input Y
4.43500000000007E-05,4
4.44000000000007E-05,4
4.44500000000007E-05,4
4.45000000000007E-05,4
4.45500000000007E-05,4
4.46000000000007E-05,4
4.46500000000007E-05,4
4.47000000000007E-05,4
4.47500000000007E-05,4
4.48000000000007E-05,4
4.48500000000007E-05,4
4.49000000000007E-05,4
4.49500000000007E-05,4
4.50000000000007E-05,4
4.50500000000007E-05,4
4.51000000000007E-05,4
4.51500000000007E-05,4
4.52000000000007E-05,4
4.52500000000007E-05,4
4.53000000000007E-05,4
4.53500000000007E-05,4
4.54000000000007E-05,4
4.54500000000007E-05,4
4.55000000000007E-05,4
4.55500000000007E-05,4
4.56000000000007E-05,4
4.56500000000007E-05,6
4.57000000000007E-05,6
4.57500000000007E-05,6
4.58000000000007E-05,6
4.58500000000007E-05,6
4.59000000000007E-05,6
4.59500000000007E-05,6
4.60000000000007E-05,6
4.60500000000007E-05,6
4.61000000000007E-05,6
4.61500000000007E-05,6
4.62000000000007E-05,6
4.62500000000007E-05,6
4.63000000000007E-05,6
4.63500000000007E-05,6
4.64000000000007E-05,6
4.64500000000007E-05,6
4.65000000000007E-05,6
4.65500000000007E-05,6
4.66000000000007E-05,6
4.66500000000007E-05,6
4.67000000000007E-05,6
4.67500000000007E-05,6
4.68000000000007E-05,6
4.68500000000007E-05,6
4.69000000000007E-05,8
4.69500000000007E-05,8
4.70000000000007E-05,8
4.70500000000007E-05,8
4.71000000000007E-05,8
4.71500000000007E-05,8
4.72000000000007E-05,8
4.72500000000007E-05,8
4.73000000000007E-05,8
4.73500000000007E-05,8
4.74000000000007E-05,8
4.74500000000007E-05,8
4.75000000000007E-05,8
4.75500000000007E-05,8
4.76000000000007E-05,8
4.76500000000007E-05,8
4.77000000000007E-05,8
4.77500000000007E-05,8
4.78000000000007E-05,8
4.78500000000007E-05,8
4.79000000000007E-05,8
4.79500000000008E-05,8
4.80000000000008E-05,8
4.80500000000008E-05,10
4.81000000000008E-05,10
